IncidentId,Severity,IcmLink,RepairItems,IsMissingRCA,IsOutage,IsOutageActual,RCATitle,RCADescription,IsCausedByChange,Title,LookingDate,CreateDate,ModifiedDate,MitigateDate,ResolveDate,IncidentType,OwningTeamName,OwningTenantName,OwningContactAlias,RepairCount,RepairClosedCount,TTD,TTN,TTEng,TTFix,TTM,SubscriptionCount,IsAutoDetected,PostmortemTitle,PostmortemStatus,Status,HasTsg,Tags,IsS360Related,S360Link,Category,RootCauseId,TsgId,IncidentClass,MonitorId,MonitorName
705671049,2,https://portal.microsofticm.com/imp/v5/incidents/details/705671049/summary,,0,False,False,[ThreadPool_Exhausted] RoleInstance [NRP_DB319.12][NRP_DB319.12] is unhealthy.,,False,[ThreadPool_Exhausted] RoleInstance [NRP_DB319.12][NRP_DB319.12] is unhealthy.,2025-11-02 00:54:00.457000+00:00,2025-11-01 22:57:01.333000+00:00,2025-11-02 00:54:43.363000+00:00,2025-11-02 00:54:00.457000+00:00,,LiveSite,NRP,Cloudnet,priyasur,0,0,0,,5.0,111.0,117.0,,1,,,MITIGATED,1,"[""FDRecommendedLinks""]",0,,,8035024,https://eng.ms/docs/cloud-ai-platform/azure-core/azure-networking/sdn-dbansal/network-resource-provider/network-resource-provider-nrp/tsg/threadpool-exhausted-alert,ThreadPool_Exhausted,ThreadPool_Exhausted,ThreadPool_Exhausted
705669336,2,https://portal.microsofticm.com/imp/v5/incidents/details/705669336/summary,"[""35779446""]",0,False,False,[ARM] requests to [northcentralus.network.azure.com] for [Microsoft.Network/locations/operationResults] are causing increased HTTP 5xx error rates for customers,,False,[ARM] requests to [northcentralus.network.azure.com] for [Microsoft.Network/locations/operationResults] are causing increased HTTP 5xx error rates for customers,2025-11-02 03:44:14.550000+00:00,2025-11-01 22:49:05.957000+00:00,2025-11-02 03:44:53.753000+00:00,2025-11-02 03:44:14.550000+00:00,,LiveSite,RNM,Cloudnet,ambhatta,1,1,0,,7.0,287.0,295.0,,1,,,MITIGATED,1,[],0,,,8035551,https://eng.ms/docs/products/arm/troubleshooting/livesites/tsgs/rps/overview,Gold Resource Provider API Success Rate (per resource),Gold Resource Provider API Success Rate (per resource),Gold Resource Provider API Success Rate (per resource)
705756725,2,https://portal.microsofticm.com/imp/v5/incidents/details/705756725/summary,,0,False,False,,,False,[[Partition Stability Issue] Found frequent failover] NRP_RegionPartitionId [uscentraleuap][f0bd69ad-a632-465e-92b3-4a0457051a9c_uscentraleuap] is unhealthy.,2025-11-02 06:13:11.390000+00:00,2025-11-02 05:13:20.810000+00:00,2025-11-02 07:03:00.010000+00:00,2025-11-02 06:13:11.390000+00:00,,LiveSite,NRP,Cloudnet,ranagani,0,0,0,,5.0,54.0,59.0,,1,,,MITIGATED,1,"[""FDRecommendedLinks""]",0,,,,https://dev.azure.com/msazure/AzureWiki/_wiki/wikis/AzureWiki.wiki/787857/Partition-Stability-Alerts,Insufficient Memory,Insufficient Memory,Insufficient Memory
705669690,2,https://portal.microsofticm.com/imp/v5/incidents/details/705669690/summary,,0,False,False,"[Prod_EuropeWest, fabric:/rnm/svimanager/69] CreateOrUpdateNetworkService duration exceeded threshold",,False,"[Prod_EuropeWest, fabric:/rnm/svimanager/69] CreateOrUpdateNetworkService duration exceeded threshold",2025-11-02 06:37:46.677000+00:00,2025-11-01 22:51:03.800000+00:00,2025-11-02 06:40:26.907000+00:00,2025-11-02 06:37:46.677000+00:00,,LiveSite,RNM,Cloudnet,ambhatta,0,0,0,,5.0,461.0,466.0,,1,,,MITIGATED,1,[],0,,,8036154,https://eng.ms/docs/cloud-ai-platform/azure-core/azure-networking/sdn-dbansal/regional-network-manager/rnm-tsg/troubleshooting/createorupdatenetworkservice-duration-exceeded-threshold,CreateOrUpdateNetworkServiceDurationInMs-LongDuration,5c3c909c-dfc5-444d-95ba-b8b4774de0d0,CreateOrUpdateNetworkServiceDurationInMs-LongDuration
706012122,2,https://portal.microsofticm.com/imp/v5/incidents/details/706012122/summary,,0,False,False,[ThreadPool_Exhausted] RoleInstance [NRP_MNZ2252.2][NRP_MNZ2252.2] is unhealthy.,,False,[ThreadPool_Exhausted] RoleInstance [NRP_MNZ2252.2][NRP_MNZ2252.2] is unhealthy.,2025-11-03 02:44:11.613000+00:00,2025-11-03 00:48:45.030000+00:00,2025-11-03 02:44:35.167000+00:00,2025-11-03 02:44:11.613000+00:00,,LiveSite,NRP,Cloudnet,priyasur,0,0,0,,5.0,109.0,115.0,,1,,,MITIGATED,1,"[""FDRecommendedLinks""]",0,,,8040639,https://eng.ms/docs/cloud-ai-platform/azure-core/azure-networking/sdn-dbansal/network-resource-provider/network-resource-provider-nrp/tsg/threadpool-exhausted-alert,ThreadPool_Exhausted,ThreadPool_Exhausted,ThreadPool_Exhausted
705857545,2,https://portal.microsofticm.com/imp/v5/incidents/details/705857545/summary,,0,False,False,[Prod_USWest2] [LargeGen5Secondaries] Secondaries are consuming too much memory,,False,[Prod_USWest2] [LargeGen5Secondaries] Secondaries are consuming too much memory,2025-11-03 03:06:17.853000+00:00,2025-11-02 12:39:15.297000+00:00,2025-11-03 03:07:01.910000+00:00,2025-11-03 03:06:17.853000+00:00,,LiveSite,RNM,Cloudnet,nishiagarwal,0,0,0,,4.0,862.0,867.0,,1,,,MITIGATED,1,[],0,,,8040805,https://eng.ms/docs/cloud-ai-platform/azure-core/azure-networking/sdn-dbansal/regional-network-manager/rnm-tsg/troubleshooting/rnm-large-gen5-secondaries,LargeGen5Secondaries,e78ad7f0-faab-4019-96bd-0504667d62a6,LargeGen5Secondaries
706031773,2,https://portal.microsofticm.com/imp/v5/incidents/details/706031773/summary,,0,False,False,,,False,[IPAM] Too Many Failed API Calls in region westeurope,2025-11-03 03:23:13.987000+00:00,2025-11-03 02:13:11.990000+00:00,2025-11-03 03:23:13.980000+00:00,2025-11-03 03:23:13.987000+00:00,,LiveSite,AvnmIPAM,Cloudnet,,0,0,0,,70.0,0.0,70.0,,1,,,MITIGATED,1,[],0,,,,https://eng.ms/docs/cloud-ai-platform/azure-core/azure-networking/sdn-dbansal/azure-virtual-network-manager/ipam/tsg/apiqos,APIQosMonitor [Regional](NonCanary),d2719283-144e-4c7b-a2fc-0b0e439a37a7,APIQosMonitor [Regional](NonCanary)
706186108,2,https://portal.microsofticm.com/imp/v5/incidents/details/706186108/summary,,0,False,False,"[Prod_usstagesc, fabric:/rnm/ppsservice/13] RNM primary is missing primary heartbeat.",,False,"[Prod_usstagesc, fabric:/rnm/ppsservice/13] RNM primary is missing primary heartbeat.",2025-11-03 15:18:43.790000+00:00,2025-11-03 12:40:58.517000+00:00,2025-11-03 15:21:09.917000+00:00,2025-11-03 15:18:43.790000+00:00,,LiveSite,RNM,Cloudnet,v-srisko,0,0,0,,5.0,152.0,157.0,,1,,,MITIGATED,1,[],0,,,8048682,https://eng.ms/docs/cloud-ai-platform/azure/cloudnet/sdn/regional-network-manager/rnm-tsg/troubleshooting/triage-rnm-primary-heart-beat-missing,PrimaryHeartBeatMonitor,f75010a5-0b8f-46cf-a42d-12a9b67fae8b,PrimaryHeartBeatMonitor
706184780,2,https://portal.microsofticm.com/imp/v5/incidents/details/706184780/summary,,0,False,False,[Aggregate][PrimaryHeartBeatMonitor][Prod_usstagesc] 19 of 55 children Unhealthy,,False,[Aggregate][PrimaryHeartBeatMonitor][Prod_usstagesc] 19 of 55 children Unhealthy,2025-11-03 15:21:20.070000+00:00,2025-11-03 12:35:58.310000+00:00,2025-11-03 15:22:00.050000+00:00,2025-11-03 15:21:20.070000+00:00,,LiveSite,RNM,Cloudnet,v-srisko,0,0,0,,4.0,160.0,165.0,,1,,,MITIGATED,1,[],0,,,8048708,https://eng.ms/docs/cloud-ai-platform/azure/cloudnet/sdn/regional-network-manager/rnm-tsg/troubleshooting/triage-rnm-primary-heart-beat-missing,PrimaryHeartBeatMonitor,f75010a5-0b8f-46cf-a42d-12a9b67fae8b,PrimaryHeartBeatMonitor
704252836,2,https://portal.microsofticm.com/imp/v5/incidents/details/704252836/summary,,0,False,False,[Primary Health] Network Service Manager Primary Heartbeat Signal is missing in australiac2 CBR21PrdStr02,,False,[Primary Health] Network Service Manager Primary Heartbeat Signal is missing in australiac2 CBR21PrdStr02,2025-11-03 15:50:45.097000+00:00,2025-10-29 18:39:14.647000+00:00,2025-11-03 15:59:05.307000+00:00,2025-11-03 15:50:45.097000+00:00,,LiveSite,NetworkManager,Cloudnet,bowen,0,0,0,,2.0,7028.0,7031.0,,1,,,MITIGATED,1,[],0,,,8049088,https://eng.ms/docs/cloud-ai-platform/azure/azure-core-networking/sdn-dbansal/network-service-manager/network-service-manager-team/tsgs/tsg-nsm-primary-heartbeat-lost,NsmPrimaryHeartBeatMonitor - New,NsmPrimaryHeartBeatMonitor - New,NsmPrimaryHeartBeatMonitor - New
704251789,2,https://portal.microsofticm.com/imp/v5/incidents/details/704251789/summary,,0,False,False,[Primary Health] Network Service Manager Primary Heartbeat Signal is missing in useast BLAPrdStr02,,False,[Primary Health] Network Service Manager Primary Heartbeat Signal is missing in useast BLAPrdStr02,2025-11-03 15:59:12.467000+00:00,2025-10-29 18:37:25.197000+00:00,2025-11-03 16:00:05.893000+00:00,2025-11-03 15:59:12.467000+00:00,,LiveSite,NetworkManager,Cloudnet,bowen,0,0,0,,1.0,7039.0,7041.0,,1,,,MITIGATED,1,[],0,,,8049164,https://eng.ms/docs/cloud-ai-platform/azure/azure-core-networking/sdn-dbansal/network-service-manager/network-service-manager-team/tsgs/tsg-nsm-primary-heartbeat-lost,NsmPrimaryHeartBeatMonitor - New,NsmPrimaryHeartBeatMonitor - New,NsmPrimaryHeartBeatMonitor - New
704210733,2,https://portal.microsofticm.com/imp/v5/incidents/details/704210733/summary,,0,False,False,[Primary Health] Network Service Manager Primary Heartbeat Signal is missing in usgovsw PHX20AzFStr01,,False,[Primary Health] Network Service Manager Primary Heartbeat Signal is missing in usgovsw PHX20AzFStr01,2025-11-03 16:01:44.377000+00:00,2025-10-29 17:30:06.157000+00:00,2025-11-03 16:03:01.957000+00:00,2025-11-03 16:01:44.377000+00:00,,LiveSite,NetworkManager,Cloudnet,bowen,0,0,1,,11.0,7099.0,7112.0,,1,,,MITIGATED,1,[],0,,,8049201,https://eng.ms/docs/cloud-ai-platform/azure/azure-core-networking/sdn-dbansal/network-service-manager/network-service-manager-team/tsgs/tsg-nsm-primary-heartbeat-lost,NsmPrimaryHeartBeatMonitor - New,NsmPrimaryHeartBeatMonitor - New,NsmPrimaryHeartBeatMonitor - New
698636086,2,https://portal.microsofticm.com/imp/v5/incidents/details/698636086/summary,,0,False,False,Azure  Databricks | Terraform VNet Update Failure – Referenced NIC in Failed State and Not Found in Azure Portal,"There is an issue with Terraform that is preventing the customer from enabling high scale private endpoints.In particular, Terraform generates an HTTP request that is too large for ARM.The customer was not willing to use Azure PowerShell, which does not have this problem.I am following up with Terraform to resolve this issue.",False,Azure  Databricks | Terraform VNet Update Failure – Referenced NIC in Failed State and Not Found in Azure Portal,2025-11-03 19:40:19.587000+00:00,2025-10-16 06:24:58.567000+00:00,2025-11-03 19:44:03.190000+00:00,2025-11-03 19:37:59.880000+00:00,2025-11-03 19:40:19.587000+00:00,LiveSite,PrivateLink_ControlPlane,Cloudnet,wehrich,0,0,0,,21152.0,5560.0,26713.0,,0,,,RESOLVED,0,"[""CameThroughNITQueue""]",0,,By Design,8053174,,Other,,
706310836,2,https://portal.microsofticm.com/imp/v5/incidents/details/706310836/summary,,0,False,False,Failed Migration,"The migration failed. It had to be reset. The script is as safe as it can be, but it does not always succeed.",True,Failed Migration - Needs to be Reset,2025-11-03 20:30:13.403000+00:00,2025-11-03 19:46:12.697000+00:00,2025-11-03 20:30:19.217000+00:00,2025-11-03 20:25:47.403000+00:00,2025-11-03 20:30:13.403000+00:00,LiveSite,RNM,Cloudnet,aaronzhou,0,0,0,,0.0,39.0,39.0,,0,,,RESOLVED,0,[],0,,Others,8053989,,Other,,
706273736,2,https://portal.microsofticm.com/imp/v5/incidents/details/706273736/summary,,0,False,False,[PublisherErrors] PublisherErrorsResource [MadariFaultException_Prod_uswest3] is unhealthy.,,False,[PublisherErrors] PublisherErrorsResource [MadariFaultException_Prod_uswest3] is unhealthy.,2025-11-03 21:22:19.777000+00:00,2025-11-03 17:44:52.043000+00:00,2025-11-03 21:22:56.103000+00:00,2025-11-03 21:22:19.777000+00:00,,LiveSite,RNM,Cloudnet,ambhatta,0,0,0,,15.0,202.0,217.0,,1,,,MITIGATED,1,[],0,,,8054788,https://eng.ms/docs/cloud-ai-platform/azure/cloudnet/sdn/regional-network-manager/rnm-tsg/troubleshooting/publishing-find-the-rnm-log-of-publishing-vnet-to-pubsub,PublisherErrors,PublisherErrors,PublisherErrors
706306456,2,https://portal.microsofticm.com/imp/v5/incidents/details/706306456/summary,,0,False,False,[AsgardRCore-Prod-useast2-R-117] Low Disk Space Alert on [BN2PPF53E9A276E]  in C: Drive,,False,[AsgardRCore-Prod-useast2-R-117] Low Disk Space Alert on [BN2PPF53E9A276E]  in C: Drive,2025-11-03 23:43:28.940000+00:00,2025-11-03 19:30:26.110000+00:00,2025-11-03 23:44:48.950000+00:00,2025-11-03 23:43:28.940000+00:00,,LiveSite,ManagedNetworkController,Cloudnet,linlimei,0,0,0,,183.0,69.0,253.0,,1,,,MITIGATED,1,[],0,,,8056730,https://eng.ms/docs/cloud-ai-platform/azure-core/one-fleet-platform/one-fleet-platform-timmall/service-fabric-service/service-fabric-service/tsg/asgard/diskspacealerts,DiskSpaceAlert,36d62eaa-9412-4692-b45a-bfd08767b88d,DiskSpaceAlert
706400005,2,https://portal.microsofticm.com/imp/v5/incidents/details/706400005/summary,,0,False,False,[AsgardRCore-Prod-qatarc-R-196] Low Disk Space Alert on [DO1PPF1C1F2D0B7]  in C: Drive,,False,[AsgardRCore-Prod-qatarc-R-196] Low Disk Space Alert on [DO1PPF1C1F2D0B7]  in C: Drive,2025-11-04 02:11:26.160000+00:00,2025-11-04 00:51:48.530000+00:00,2025-11-04 02:11:49.617000+00:00,2025-11-04 02:11:26.160000+00:00,,LiveSite,ManagedNetworkController,Cloudnet,linlimei,0,0,0,,6.0,73.0,79.0,,1,,,MITIGATED,1,[],0,,,8058570,https://eng.ms/docs/cloud-ai-platform/azure-core/one-fleet-platform/one-fleet-platform-timmall/service-fabric-service/service-fabric-service/tsg/asgard/diskspacealerts,DiskSpaceAlert,36d62eaa-9412-4692-b45a-bfd08767b88d,DiskSpaceAlert
706364711,2,https://portal.microsofticm.com/imp/v5/incidents/details/706364711/summary,,0,False,False,[Public] Large number of pod creation failure in Legion - westus3,,False,[NmAgentJoinSubnetError during SWIFT injection] [Public] Large number of pod creation failure in Legion - westus3,2025-11-04 04:36:27.847000+00:00,2025-11-03 22:47:36.740000+00:00,2025-11-04 04:40:26.073000+00:00,2025-11-04 04:36:27.847000+00:00,,LiveSite,RNM,Cloudnet,huany,0,0,0,,0.0,348.0,348.0,,1,,,MITIGATED,0,[],0,,,8058779,,[Public] Large number of pod creation failure in Legion,[Public] Large number of pod creation failure in Legion,[Public] Large number of pod creation failure in Legion
706551603,2,https://portal.microsofticm.com/imp/v5/incidents/details/706551603/summary,,0,False,False,,,False,[High Outage Risk - Please use SetFabricSetting OaaS to mitigate ASAP] NMC Exceptions: In object TenantLogicalVip-TenantLogicalVip:n: Schema Violation: TDM: TenantLogicalVip: It must be linked to Allocated IPv4 vip since IPVersion is IPv4. is significantly increasing in uswest2 MWH06PrdApp35,2025-11-04 12:29:05.950000+00:00,2025-11-04 09:17:43.227000+00:00,2025-11-04 12:29:05.970000+00:00,2025-11-04 12:29:05.950000+00:00,,LiveSite,NetworkManager,Cloudnet,yuhangliu,0,0,0,,0.0,190.0,191.0,,1,,,MITIGATED,1,"[""BRAIN-Aware"",""BRAIN-ImpactReported""]",0,,,,https://eng.ms/docs/cloud-ai-platform/azure-core/azure-networking/sdn-dbansal/network-service-manager/network-service-manager/tsgs/tsg-tenantlogicalvip-schema-validation-issue,NMCExceptionAnomaly,NMCExceptionAnomaly,NMCExceptionAnomaly
706555929,2,https://portal.microsofticm.com/imp/v5/incidents/details/706555929/summary,,0,False,False,,,False,[ANR&RNR] Network allocation inventory version mismatch: current version= expected version= of BatchUpdateNetworkResource-Release in uswest2 MWH06PrdApp35 in the last 30 minutes is significantly increasing.,2025-11-04 12:36:51.013000+00:00,2025-11-04 09:26:22.130000+00:00,2025-11-04 12:36:51.010000+00:00,2025-11-04 12:36:51.013000+00:00,,LiveSite,NetworkManager,Cloudnet,yuhangliu,0,0,0,,0.0,189.0,190.0,,1,,,MITIGATED,1,[],0,,,,https://eng.ms/docs/cloud-ai-platform/azure-core/azure-networking/sdn-dbansal/network-service-manager/network-service-manager/tsgs/tsg-anrfailuresanomaly,ANRFailuresAnomaly,ANRFailuresAnomaly,ANRFailuresAnomaly
706510963,2,https://portal.microsofticm.com/imp/v5/incidents/details/706510963/summary,,0,False,False,,,False,[PublisherErrors] PublisherErrorsResource [MadariFaultException_Prod_EuropeWest] is unhealthy.,2025-11-04 14:03:19.577000+00:00,2025-11-04 07:29:59.467000+00:00,2025-11-04 14:03:19.597000+00:00,2025-11-04 14:03:19.577000+00:00,,LiveSite,RNM,Cloudnet,v-srisko,0,0,0,,19.0,373.0,393.0,,1,,,MITIGATED,1,[],0,,,,https://eng.ms/docs/cloud-ai-platform/azure/cloudnet/sdn/regional-network-manager/rnm-tsg/troubleshooting/publishing-find-the-rnm-log-of-publishing-vnet-to-pubsub,PublisherErrors,PublisherErrors,PublisherErrors
706757685,2,https://portal.microsofticm.com/imp/v5/incidents/details/706757685/summary,"[""35745957""]",0,False,False,Migration Failed - Reset,"Migrations fail sometimes. It is necessary sometimes to perform mitigations. Operator (me) failed to notice that this failed in a bad way, and thus this was not mitigated for longer than it should have been. This was a good example, however, of the OaaS action and seeing that it actually works to mitigate issues.",True,Failed Migration,2025-11-04 18:55:47.923000+00:00,2025-11-04 18:40:03.633000+00:00,2025-11-04 18:55:52.980000+00:00,2025-11-04 18:43:31.717000+00:00,2025-11-04 18:55:47.923000+00:00,LiveSite,RNM,Cloudnet,aaronzhou,1,1,0,,3.0,0.0,3.0,,0,,,RESOLVED,0,[],0,,Others,8070198,,Other,,
706431571,2,https://portal.microsofticm.com/imp/v5/incidents/details/706431571/summary,"[""35810879""]",0,False,False,AVNM-Billing - BillingOperation ARG call return bad request,,False,AVNM-Billing - BillingOperation ARG call return bad request,2025-11-04 19:44:13.697000+00:00,2025-11-04 02:45:50.523000+00:00,2025-11-04 20:19:15.667000+00:00,2025-11-04 19:44:13.697000+00:00,,LiveSite,ManagedNetworkController,Cloudnet,linlimei,0,0,0,,0.0,1017.0,1018.0,,1,,,MITIGATED,1,[],0,,,8072682,https://eng.ms/docs/cloud-ai-platform/azure-core/azure-networking/sdn-dbansal/azure-virtual-network-manager/azure-virtual-network-manager/devops/observability/monitors/createnmbillinginfofailure,CreateNMBillingInfoFailure,1d5d084f-41da-4670-a5d1-c32bb12d97a4,CreateNMBillingInfoFailure
706860028,2,https://portal.microsofticm.com/imp/v5/incidents/details/706860028/summary,,0,False,False,[AsgardRCore-Prod-asiaeast-R-158] Low Disk Space Alert on [HK4PPF5754438AE]  in C: Drive,,False,[AsgardRCore-Prod-asiaeast-R-158] Low Disk Space Alert on [HK4PPF5754438AE]  in C: Drive,2025-11-05 01:09:28.303000+00:00,2025-11-05 00:08:38.243000+00:00,2025-11-05 01:12:00.990000+00:00,2025-11-05 01:09:28.303000+00:00,,LiveSite,ManagedNetworkController,Cloudnet,,0,0,0,,39.0,21.0,60.0,,1,,,MITIGATED,1,[],0,,,8076382,https://eng.ms/docs/cloud-ai-platform/azure-core/one-fleet-platform/one-fleet-platform-timmall/service-fabric-service/service-fabric-service/tsg/asgard/diskspacealerts,DiskSpaceAlert,36d62eaa-9412-4692-b45a-bfd08767b88d,DiskSpaceAlert
706872545,2,https://portal.microsofticm.com/imp/v5/incidents/details/706872545/summary,,0,False,False,USSec HS IcM #7996081,,False,USSec HS IcM #7996081,2025-11-05 15:50:36.917000+00:00,2025-11-05 00:44:08.487000+00:00,2025-11-05 15:51:42.697000+00:00,2025-11-05 15:50:36.917000+00:00,,LiveSite,NRP,Cloudnet,phuthai,0,0,3,,3.0,902.0,910.0,,1,,,MITIGATED,0,[],0,,,8085388,,Other,,
706872569,2,https://portal.microsofticm.com/imp/v5/incidents/details/706872569/summary,,0,False,False,USSec HS IcM #7996080,,False,USSec HS IcM #7996080,2025-11-05 15:51:44.623000+00:00,2025-11-05 00:44:12.993000+00:00,2025-11-05 15:52:03.467000+00:00,2025-11-05 15:51:44.623000+00:00,,LiveSite,NRP,Cloudnet,phuthai,0,0,3,,9.0,897.0,911.0,,1,,,MITIGATED,0,[],0,,,8085393,,Other,,
706872970,2,https://portal.microsofticm.com/imp/v5/incidents/details/706872970/summary,,0,False,False,USSec HS IcM #7996092,,False,USSec HS IcM #7996092,2025-11-05 15:52:07.487000+00:00,2025-11-05 00:45:30.577000+00:00,2025-11-05 15:52:27.173000+00:00,2025-11-05 15:52:07.487000+00:00,,LiveSite,NRP,Cloudnet,phuthai,0,0,4,,5.0,901.0,911.0,,1,,,MITIGATED,0,[],0,,,8085399,,Other,,
706873490,2,https://portal.microsofticm.com/imp/v5/incidents/details/706873490/summary,,0,False,False,USSec HS IcM #7996114,,False,USSec HS IcM #7996114,2025-11-05 15:52:25.640000+00:00,2025-11-05 00:47:09.190000+00:00,2025-11-05 15:52:50.453000+00:00,2025-11-05 15:52:25.640000+00:00,,LiveSite,NRP,Cloudnet,phuthai,0,0,4,,18.0,886.0,909.0,,1,,,MITIGATED,0,[],0,,,8085408,,Other,,
706875682,2,https://portal.microsofticm.com/imp/v5/incidents/details/706875682/summary,,0,False,False,USSec HS IcM #7996191,,False,USSec HS IcM #7996191,2025-11-05 15:52:50.770000+00:00,2025-11-05 00:53:23.070000+00:00,2025-11-05 15:53:08.813000+00:00,2025-11-05 15:52:50.770000+00:00,,LiveSite,NRP,Cloudnet,phuthai,0,0,5,,3.0,895.0,905.0,,1,,,MITIGATED,0,[],0,,,8085416,,Other,,
706872938,2,https://portal.microsofticm.com/imp/v5/incidents/details/706872938/summary,,0,False,False,USSec HS IcM #7996086,,False,USSec HS IcM #7996086,2025-11-05 16:44:45.480000+00:00,2025-11-05 00:45:23.290000+00:00,2025-11-05 16:45:18.620000+00:00,2025-11-05 16:44:45.480000+00:00,,LiveSite,NRP,Cloudnet,barrettlo,0,0,4,,0.0,958.0,964.0,,1,,,MITIGATED,0,[],0,,,8086074,,Other,,
706861129,2,https://portal.microsofticm.com/imp/v5/incidents/details/706861129/summary,,0,False,False,USSec HS IcM #7994881,,False,USSec HS IcM #7994881,2025-11-05 16:46:12.147000+00:00,2025-11-05 00:11:37.807000+00:00,2025-11-05 16:46:33.270000+00:00,2025-11-05 16:46:12.147000+00:00,,LiveSite,NRP,Cloudnet,barrettlo,0,0,15,,4.0,989.0,1010.0,,1,,,MITIGATED,0,[],0,,,8086093,,Other,,
706751402,2,https://portal.microsofticm.com/imp/v5/incidents/details/706751402/summary,,0,False,False,transient issue caused due to failover,transient issue caused due to failover,False,Default Load Balancer Updates in uswest2 are Failing at a High Rate,2025-11-05 18:33:18.767000+00:00,2025-11-04 18:20:48.273000+00:00,2025-11-05 18:33:22.520000+00:00,2025-11-05 18:29:23.913000+00:00,2025-11-05 18:33:18.767000+00:00,LiveSite,NRP,Cloudnet,sravanan,0,0,0,,5.0,1442.0,1448.0,,1,,,RESOLVED,1,"[""FDRecommendedLinks""]",0,,Others,8087773,https://eng.ms/docs/cloud-ai-platform/azure-core/azure-networking/sdn-dbansal/network-resource-provider/nrp-documentation/troubleshooting/monitors/Default-Load-Balancers,Public Ip Explicit Lock Aurora Alert,Public Ip Explicit Lock Aurora Alert,Public Ip Explicit Lock Aurora Alert
704886435,2,https://portal.microsofticm.com/imp/v5/incidents/details/704886435/summary,,0,False,False,[Publisher-Prod] Network Isolation--Exposed High Risk Port(s) - Regional Network Manager,,False,[Publisher-Prod] Network Isolation--Exposed High Risk Port(s) - Regional Network Manager,2025-11-05 19:09:06.053000+00:00,2025-10-31 01:37:18.467000+00:00,2025-11-05 19:09:49.763000+00:00,2025-11-05 19:09:06.053000+00:00,,LiveSite,RNM,Cloudnet,ambhatta,0,0,0,,5.0,8246.0,8252.0,,1,,,MITIGATED,1,[],0,,,8088342,https://aka.ms/NRMS/IEEAlertTSG,Exposed High Risk Port(s),Exposed High Risk Port(s),Exposed High Risk Port(s)
703738382,2,https://portal.microsofticm.com/imp/v5/incidents/details/703738382/summary,,0,False,False,Enable Poll Compute Resource - All Prod,code changes done to poll CRP before nrp moves resources. Pull request 13371915: Enable Polling CRP for Compute Resource during RG and Subscription Move: All Prod - Repos,False,Unable to delete NRP resource as it is linked to VMSS resource that does not exist - Chile Central,2025-11-05 23:08:43.940000+00:00,2025-10-28 18:39:51.270000+00:00,2025-11-05 23:08:54.377000+00:00,2025-11-05 23:07:15.303000+00:00,2025-11-05 23:08:43.940000+00:00,LiveSite,NRP,Cloudnet,sravanan,0,0,0,,11665.0,121.0,11787.0,,0,,,RESOLVED,1,"[""FDRecommendedLinks"",""VMSS-CRI-Enforcer-Success"",""VMSS-CRI-Enrichment-Success"",""VMSS-CRI-CPlatTelemetry-Recommended"",""VMSS-CRI-AutoRoute-Failed""]",0,,Move related,8093473,https://aka.ms/CPlatMandatoryFields,Other,,
706631436,2,https://portal.microsofticm.com/imp/v5/incidents/details/706631436/summary,"[""35899709"",""35827827"",""35899878""]",0,False,False,[Aggregate][VnetAgent crash monitor][CBN09PRDAPP10] 100% children Unhealthy,,False,[Aggregate][VnetAgent crash monitor][CBN09PRDAPP10] 100% children Unhealthy,2025-11-06 03:04:09.547000+00:00,2025-11-04 12:36:03.107000+00:00,2025-11-12 03:30:51.627000+00:00,2025-11-06 03:04:09.547000+00:00,,LiveSite,RNC,Cloudnet,ambhatta,3,2,0,,2014.0,294.0,2308.0,,1,,,MITIGATED,1,"[""RunnerFoundBug""]",0,,,8096686,https://msazure.visualstudio.com/VNET-Wiki/_wiki/wikis/VNET-Wiki.wiki/775786/VnetAgent-crash,VnetAgent crash monitor,4b68c167-3db1-439c-8bba-09e400319d8e,VnetAgent crash monitor
707615565,2,https://portal.microsofticm.com/imp/v5/incidents/details/707615565/summary,,0,False,False,,,False,[IPAM] Too Many RP Work Request Failures in eastus,2025-11-06 16:03:32.460000+00:00,2025-11-06 14:53:33.760000+00:00,2025-11-06 16:40:29.620000+00:00,2025-11-06 16:03:32.460000+00:00,,LiveSite,AvnmIPAM,Cloudnet,arjunpatel,0,0,0,,27.0,42.0,70.0,,1,,,MITIGATED,1,[],0,,,,https://eng.ms/docs/cloud-ai-platform/azure-core/azure-networking/sdn-dbansal/azure-virtual-network-manager/ipam/tsg/simpledebuggingwalkthrough,Too Many RP Work Requests Failed(NonCanary),0b0df9d3-b20e-462d-ac8f-56cade77b02c,Too Many RP Work Requests Failed(NonCanary)
707626573,2,https://portal.microsofticm.com/imp/v5/incidents/details/707626573/summary,,0,False,False,,,False,[IPAM] Too Many RP Work Request Failures in westus2,2025-11-06 16:33:26.643000+00:00,2025-11-06 15:23:25.230000+00:00,2025-11-06 16:41:11.087000+00:00,2025-11-06 16:33:26.643000+00:00,,LiveSite,AvnmIPAM,Cloudnet,arjunpatel,0,0,0,,0.0,69.0,70.0,,1,,,MITIGATED,1,[],0,,,,https://eng.ms/docs/cloud-ai-platform/azure-core/azure-networking/sdn-dbansal/azure-virtual-network-manager/ipam/tsg/simpledebuggingwalkthrough,Too Many RP Work Requests Failed(NonCanary),0b0df9d3-b20e-462d-ac8f-56cade77b02c,Too Many RP Work Requests Failed(NonCanary)
